"Input","Output","Domain"
"""호텔의 앞에 오후 4시 49분 현재 4명이 있으며, 운영 기준은 3명입니다.""","호텔의 앞에서 오후 4시 49분 현재 기준 3명보다 1명 많은 4명이 대기 중입니다. 혼잡도가 높아지고 있어 안내 인력 배치가 필요합니다. 인원 집중 현상이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""실내체육관관람석에 6:12 현재 271명이 있습니다. 임계값 없음입니다.""","실내체육관관람석에서 6:12 현재 기준 미설정 상태에서 271명이 대기하고 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다. 향후 변화를 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""전시관로비에서 10:23 현재 104명의 사람들이 모여있으며, 적정 기준치는 84명입니다.""","전시관로비에서 10:23 현재 기준 84명을 20명 초과한 104명이 확인되었습니다. 인원 분산 안내가 필요합니다.","군중 밀집 및 체류 감지"
"""12:21 쇼핑몰 감지 인원 169명, 기준 인원 145명""","12:21 쇼핑몰에서 기준 145명보다 24명 많은 169명이 대기하고 있습니다. 현장 관리 강화가 필요합니다.","군중 밀집 및 체류 감지"
"""저녁 7시 구청 대기실에서 401명 밀집, 기준 수용인원 347명""","저녁 7시 구청 대기실에서 기준 347명보다 54명 많은 401명이 대기 중입니다. 긴급 안전 관리 강화가 필요합니다.","군중 밀집 및 체류 감지"
"""놀이공원에 8:45 현재 123명이 있으며, 운영 기준은 84명입니다.""","놀이공원에서 8:45 현재 기준 84명을 39명 초과한 123명이 집계되었습니다. 즉각적인 인원 분산 조치가 필요합니다.","군중 밀집 및 체류 감지"
"""9:54 스키장의 1층 감지 인원 12명, 기준 인원 4명""","9:54 스키장의 1층에서 기준 4명을 8명 초과한 12명이 확인되었습니다. 긴급 안전 관리 강화가 필요합니다.","군중 밀집 및 체류 감지"
"""경기장 계단에 저녁 9시 57분 현재 35명이 집계되고 있으며, 기준값은 18명으로 설정되어 있습니다.""","경기장 계단에서 저녁 9시 57분 현재 기준 18명을 17명 초과한 35명이 밀집되어 있습니다. 안전 관리가 필요한 상황이며 안전사고 예방을 위한 즉시 조치가 필요합니다. 인원 집중 현상이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""20:46 체육관 71명 계측, 기준 인원 88명""","20:46 체육관에서 기준 88명 범위 내에서 71명이 위치해 있습니다. 여유있는 상황이 지속되고 있어 현재 운영 상태는 양호합니다. 적정 수준의 인원 운영이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""실내체육관 로비에서 오전 10시 22분 현재 306명의 사람들이 모여있으며, 적정 기준치는 216명입니다.""","실내체육관 로비에서 오전 10시 22분 현재 기준 216명을 90명 초과한 306명이 집계되었습니다. 안전 확보를 위한 긴급 대응이 필요합니다.","군중 밀집 및 체류 감지"
"""도서관 입구에 19:33 현재 25명이 있으며, 기준값 미설정입니다.""","도서관 입구에서 19:33 현재 기준 미설정 상태에서 25명이 대기하고 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다. 상황 변화를 계속 모니터링하겠습니다.","군중 밀집 및 체류 감지"
"""15:29 은행2층에서 17명 밀집, 기준 수용인원 11명""","15:29 은행2층에서 기준 11명을 6명 초과한 17명이 밀집되어 있습니다. 현장 관리 강화가 요구되어 대기 구역 재배치가 필요합니다. 추가 인원 유입 가능성이 높습니다.","군중 밀집 및 체류 감지"
"""오전 9시 41분 경기장 62명 파악, 기준 86명""","오전 9시 41분 경기장에서 기준 86명 범위 내에서 62명이 체류하고 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다. 원활한 운영이 지속될 것으로 보입니다.","군중 밀집 및 체류 감지"
"""기차역 출입구에 7:32 현재 99명이 있으며, 기준값 미설정입니다.""","기차역 출입구에서 7:32 현재 기준 미설정 상태에서 99명이 확인되었습니다. 현장 인원 변화를 추적하겠습니다.","군중 밀집 및 체류 감지"
"""17:40 의료센터 감지 인원 66명, 기준 인원 72명""","17:40 의료센터에서 기준 72명 범위 내에서 66명이 확인되었습니다. 현재 인원 분포는 적정 수준으로 양호합니다 현재 상태가 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""도서관 2층에 오전 6시 59분 현재 20명이 있으며, 운영 기준은 27명입니다.""","도서관 2층에서 오전 6시 59분 현재 기준 27명 범위 내에서 20명이 위치해 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다. 현재 상태가 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""종합병원에 15:38 현재 85명이 집계되고 있으며, 기준값은 93명으로 설정되어 있습니다.""","종합병원에서 15:38 현재 기준 93명 범위 내에서 85명이 모여있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다 점진적인 인원 증가가 있을 수 있습니다.","군중 밀집 및 체류 감지"
"""10:45 관공서 계단 감지 인원 12명, 기준 인원 15명""","10:45 관공서 계단에서 기준 15명 범위 내에서 12명이 감지되었습니다. 적절한 인원 수준으로 원활한 운영이 가능합니다 적정 수준의 인원 운영이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""16:24 공항 면세구역에서 90명 밀집, 기준 수용인원 65명""","16:24 공항 면세구역에서 기준 65명을 25명 초과한 90명이 모여있습니다. 현장 관리 강화가 필요합니다.","군중 밀집 및 체류 감지"
"""10:51 클리닉에서 71명 밀집, 기준 수용인원 56명""","10:51 클리닉에서 기준 56명을 15명 초과한 71명이 있습니다. 혼잡도가 높아지고 있어 대기 동선 개선이 필요합니다. 인원 밀집도 상승이 우려됩니다.","군중 밀집 및 체류 감지"
"""저녁 6시 23분 농구경기장 앞 384명 파악, 기준 293명""","저녁 6시 23분 농구경기장 앞에서 기준 293명을 91명 초과한 384명이 대기 중입니다. 즉시 안전 관리 강화가 필수입니다.","군중 밀집 및 체류 감지"
"""항만터미널 2층에서 7:51 현재 22명의 사람들이 모여있으며, 적정 기준치는 18명입니다.""","항만터미널 2층에서 7:51 현재 기준 18명보다 4명 많은 22명이 위치해 있습니다. 인원 밀집도가 상승하고 있어 지속적인 현황 관찰이 필요합니다. 현장 인원 증가 추세가 지속됩니다.","군중 밀집 및 체류 감지"
"""12:09 극장 6명 파악, 기준 4명""","12:09 극장에서 기준 4명보다 2명 많은 6명이 집계되었습니다. 대기열 정리가 필요합니다.","군중 밀집 및 체류 감지"
"""07:28 클리닉로비 96명 파악, 기준 74명""","07:28 클리닉로비에서 기준 74명을 22명 초과한 96명이 있습니다. 현장 관리 강화가 요구되어 대기 구역 재배치가 필요합니다. 혼잡도 증가가 예상됩니다.","군중 밀집 및 체류 감지"
"""14:12 지하철역의 통로 감지 인원 51명, 기준 인원 36명""","14:12 지하철역의 통로에서 기준 36명을 15명 초과한 51명이 머물고 있습니다. 현장 관리 강화가 필요합니다.","군중 밀집 및 체류 감지"
"""07:30 월드컵경기장 감지 인원 10명, 기준 인원 13명""","07:30 월드컵경기장에서 기준 13명 범위 내에서 10명이 분포해 있습니다. 적정 수준에서 운영되고 있어 현재 상황은 양호합니다 시간대별 인원 변화를 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""관공서에 19:07 현재 167명이 집계되고 있으며, 기준값은 193명으로 설정되어 있습니다.""","관공서에서 19:07 현재 기준 193명 범위 내에서 167명이 있습니다. 여유있는 상황이 지속되고 있어 현재 운영 상태는 양호합니다. 향후 정상 범위 내에서 운영될 것으로 보입니다.","군중 밀집 및 체류 감지"
"""백화점푸드코트에 20:00 현재 19명이 집계되고 있으며, 기준값은 24명으로 설정되어 있습니다.""","백화점푸드코트에서 20:00 현재 기준 24명 범위 내에서 19명이 머물고 있습니다. 여유있는 상황이 지속되고 있어 현재 운영 상태는 양호합니다. 현재 상태가 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""08:35 월드컵경기장통로 감지 인원 44명, 기준 미설정""","08:35 월드컵경기장통로에서 기준 미설정 상태에서 44명이 집계되었습니다. 향후 변화를 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""19:15 아울렛에서 53명 밀집, 기준 수용인원 76명""","19:15 아울렛에서 기준 76명보다 23명 적은 53명이 체류하고 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다. 점진적인 인원 증가가 있을 수 있습니다.","군중 밀집 및 체류 감지"
"""컨벤션센터 3층에 19:43 현재 82명이 있습니다. 임계값 없음입니다.""","컨벤션센터 3층에서 19:43 현재 기준 미설정 상태에서 82명이 모여있습니다. 현장 상황을 계속 감시하겠습니다.","군중 밀집 및 체류 감지"
"""도서관의 1층에 저녁 6시 25분 현재 991명이 있으며, 운영 기준은 929명입니다.""","도서관의 1층에서 저녁 6시 25분 현재 기준 929명보다 62명 많은 991명이 대기 중입니다. 현장 관리 강화가 요구되어 즉시 대기 공간 확장이 필요합니다. 인원 집중 현상이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""06:18 기차역 출입구 758명 파악, 기준 812명""","06:18 기차역 출입구에서 기준 812명 범위 내에서 758명이 대기 중입니다. 원활한 현장 상황이 유지되고 있어 양호합니다 점진적인 인원 증가가 있을 수 있습니다.","군중 밀집 및 체류 감지"
"""월드컵경기장에 오전 7시 26분 현재 16명이 있으며, 운영 기준은 10명입니다.""","월드컵경기장에서 오전 7시 26분 현재 기준 10명을 6명 초과한 16명이 위치해 있습니다. 인원 분산 안내가 필요합니다.","군중 밀집 및 체류 감지"
"""13:04 강의실2층 45명 파악, 기준 51명""","13:04 강의실2층에서 기준 51명 범위 내에서 45명이 분포해 있습니다. 적절한 인원 수준으로 원활한 운영이 가능합니다 균형 잡힌 인원 분포가 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""박람회장 중앙에 저녁 8시 현재 45명이 집계되고 있으며, 기준값은 24명으로 설정되어 있습니다.""","박람회장 중앙에서 저녁 8시 현재 기준 24명을 크게 초과한 45명이 대기 중입니다. 안전 관리가 필요한 상황이며 긴급 안전 관리 강화가 필요합니다. 추가 인원 증가가 우려됩니다.","군중 밀집 및 체류 감지"
"""스키장에 19:17 현재 166명이 있습니다. 임계값 없음입니다.""","스키장에서 19:17 현재 기준 미설정 상태에서 166명이 위치해 있습니다. 적절한 인원 수준으로 원활한 운영이 가능합니다. 현장 인원 변화를 추적하겠습니다.","군중 밀집 및 체류 감지"
"""오전 9시 전통시장1층 감지 인원 55명, 기준 인원 42명""","오전 9시 전통시장1층에서 기준 42명을 13명 초과한 55명이 분포해 있습니다. 혼잡 구역 분산 유도가 필요합니다.","군중 밀집 및 체류 감지"
"""오후 2시 51분 학교 1층 11명 파악, 기준 10명""","오후 2시 51분 학교 1층에서 기준 10명보다 1명 많은 11명이 분포해 있습니다. 인원 밀집도가 상승하고 있어 상황 변화 추이 관찰이 필요합니다. 향후 인원 집중이 예상됩니다.","군중 밀집 및 체류 감지"
"""버스터미널에 07:49 현재 39명이 있으며, 운영 기준은 14명입니다.""","버스터미널에서 07:49 현재 기준 14명을 크게 초과한 39명이 감지되었습니다. 안전사고 예방을 위한 즉시 조치가 필요합니다.","군중 밀집 및 체류 감지"
"""축제장에서 22:43 현재 430명의 사람들이 모여있으며, 적정 기준치는 333명입니다.""","축제장에서 22:43 현재 기준 333명을 97명 초과한 430명이 밀집되어 있습니다. 안전 관리가 필요한 상황이며 즉각적인 위험 관리 조치가 필수입니다. 현장 인원 증가 추세가 지속됩니다.","군중 밀집 및 체류 감지"
"""학교의 앞에 오후 12시 29분 현재 3명이 집계되고 있으며, 기준값은 3명으로 설정되어 있습니다.""","학교의 앞에서 오후 12시 29분 현재 기준 3명과 동일한 3명이 있습니다. 상황 변화 추이 관찰이 필요합니다.","군중 밀집 및 체류 감지"
"""복합문화센터의 2층에서 저녁 8시 25분 현재 28명의 사람들이 모여있으며, 적정 기준치는 30명입니다.""","복합문화센터의 2층에서 저녁 8시 25분 현재 기준 30명 범위 내에서 28명이 대기 중입니다. 적절한 인원 수준으로 원활한 운영이 가능합니다. 향후에도 원활한 운영이 가능할 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""09:14 항만터미널 통로 감지 인원 58명, 기준 인원 78명""","09:14 항만터미널 통로에서 기준 78명 범위 내에서 58명이 확인되었습니다. 적절한 인원 수준으로 원활한 운영이 가능합니다 시간대별 인원 변화를 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""올림픽공원에 오후 12시 32분 현재 53명이 있습니다. 임계값 없음입니다.""","올림픽공원에서 오후 12시 32분 현재 기준 미설정 상태에서 53명이 감지되었습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다. 인원 동향을 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""종합병원2층에 오후 12시 56분 현재 77명이 있으며, 운영 기준은 91명입니다.""","종합병원2층에서 오후 12시 56분 현재 기준 91명 범위 내에서 77명이 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다. 현재 상태가 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""시청계단에서 06:53 현재 65명의 사람들이 모여있으며, 적정 기준치는 45명입니다.""","시청계단에서 06:53 현재 기준 45명을 20명 초과한 65명이 대기 중입니다. 인원 분산 안내가 필요합니다.","군중 밀집 및 체류 감지"
"""상점가에 저녁 6시 34분 현재 12명이 집계되고 있으며, 기준값은 7명으로 설정되어 있습니다.""","상점가에서 저녁 6시 34분 현재 기준 7명보다 5명 많은 12명이 분포해 있습니다. 추가 안내 서비스가 필요합니다.","군중 밀집 및 체류 감지"
"""18:06 미술관의 2층 30명 파악, 기준 23명""","18:06 미술관의 2층에서 기준 23명을 7명 초과한 30명이 위치해 있습니다. 추가 안내 서비스가 필요합니다.","군중 밀집 및 체류 감지"
"""저녁 6시 9분 구청 로비 감지 인원 10명, 기준 인원 4명""","저녁 6시 9분 구청 로비에서 기준 4명을 6명 초과한 10명이 위치해 있습니다. 현장 관리 강화가 요구되어 긴급 현장 관리 조치가 필요합니다. 인원 밀집도 상승이 우려됩니다.","군중 밀집 및 체류 감지"
"""22:39 복합문화센터에서 824명 밀집, 기준 수용인원 749명""","22:39 복합문화센터에서 기준 749명보다 75명 많은 824명이 확인되었습니다. 긴급 안전 관리 강화가 필요합니다.","군중 밀집 및 체류 감지"
"""오후 3시 6분 종합병원1층에서 117명 밀집, 기준 수용인원 69명""","오후 3시 6분 종합병원1층에서 기준 69명을 크게 초과한 117명이 감지되었습니다. 즉각적인 분산 유도가 필요합니다.","군중 밀집 및 체류 감지"
"""농구경기장 계단에 저녁 6시 39분 현재 650명이 있으며, 운영 기준은 690명입니다.""","농구경기장 계단에서 저녁 6시 39분 현재 기준 690명 범위 내에서 650명이 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다 균형 잡힌 인원 분포가 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""야외무대 중앙에서 14:10 현재 28명의 사람들이 모여있으며, 적정 기준치는 26명입니다.""","야외무대 중앙에서 14:10 현재 기준 26명보다 2명 많은 28명이 감지되었습니다. 상황 모니터링을 지속하겠습니다.","군중 밀집 및 체류 감지"
"""15:34 전시관 로비 감지 인원 39명, 기준 인원 23명""","15:34 전시관 로비에서 기준 23명을 16명 초과한 39명이 대기하고 있습니다. 추가 인원 유입이 예상되어 현장 관리 강화가 필요합니다. 지속적인 관리가 필요합니다.","군중 밀집 및 체류 감지"
"""오후 1시 22분 버스터미널대합실 89명 계측, 기준 인원 84명""","오후 1시 22분 버스터미널대합실에서 기준 84명보다 5명 많은 89명이 분포해 있습니다. 현장 관리 강화가 요구되어 상황 변화 추이 관찰이 필요합니다. 향후 인원 집중이 예상됩니다.","군중 밀집 및 체류 감지"
"""13:56 콘서트홀 감지 인원 467명, 기준 인원 504명""","13:56 콘서트홀에서 기준 504명 범위 내에서 467명이 감지되었습니다. 원활한 현장 상황이 유지되고 있어 양호합니다. 향후 정상 범위 내에서 운영될 것으로 보입니다.","군중 밀집 및 체류 감지"
"""저녁 6시 23분 고속터미널3층 510명 파악, 기준 448명""","저녁 6시 23분 고속터미널3층에서 기준 448명보다 62명 많은 510명이 모여있습니다. 긴급 안전 관리 강화가 필요합니다.","군중 밀집 및 체류 감지"
"""10:17 클리닉의 중앙에서 14명 밀집, 기준 수용인원 10명""","10:17 클리닉의 중앙에서 기준 10명보다 4명 많은 14명이 대기하고 있습니다. 안전 관리가 필요한 상황이며 인원 분산 안내가 필요합니다. 더욱 혼잡할 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""9:24 공연장에서 87명 밀집, 기준 수용인원 70명""","9:24 공연장에서 기준 70명을 17명 초과한 87명이 대기 중입니다. 인원 증가가 계속되고 있어 현장 관리 강화가 필요합니다. 추가 인원 유입으로 혼잡 가중이 우려됩니다.","군중 밀집 및 체류 감지"
"""우체국에서 21:05 현재 8명의 사람들이 모여있으며, 적정 기준치는 4명입니다.""","우체국에서 21:05 현재 기준 4명보다 4명 많은 8명이 집계되었습니다. 혼잡도가 높아지고 있어 즉시 혼잡 완화 조치가 필요합니다. 인원 집중 현상이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""20:44 놀이공원에서 324명 밀집, 기준 수용인원 267명""","20:44 놀이공원에서 기준 267명을 57명 초과한 324명이 머물고 있습니다. 즉시 혼잡 완화 조치가 필요합니다.","군중 밀집 및 체류 감지"
"""15:01 쇼핑몰중앙광장 감지 인원 32명, 기준 인원 46명""","15:01 쇼핑몰중앙광장에서 기준 46명보다 14명 적은 32명이 모여있습니다. 적정 수준에서 운영되고 있어 현재 상황은 양호합니다. 양호한 상황이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""22:45 종합병원 출입구 957명 계측, 기준 인원 1002명""","22:45 종합병원 출입구에서 기준 1002명 범위 내에서 957명이 모여있습니다. 적절한 인원 수준으로 원활한 운영이 가능합니다. 시간대별 인원 변화를 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""오후 1시 43분 공항 83명 계측, 기준 인원 61명""","오후 1시 43분 공항에서 기준 61명을 22명 초과한 83명이 위치해 있습니다. 안전 관리가 필요한 상황이며 현장 관리 강화가 필요합니다. 혼잡 심화가 우려됩니다.","군중 밀집 및 체류 감지"
"""10:37 테마파크에서 88명 밀집, 기준 수용인원 77명""","10:37 테마파크에서 기준 77명보다 11명 많은 88명이 모여있습니다. 대기열 정리가 필요합니다.","군중 밀집 및 체류 감지"
"""오전 9시 53분 복합문화센터 입구 감지 인원 85명, 기준 인원 108명""","오전 9시 53분 복합문화센터 입구에서 기준 108명 범위 내에서 85명이 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다 시간대별 인원 변화를 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""저녁 9시 27분 고속터미널 앞 716명 파악, 기준 680명""","저녁 9시 27분 고속터미널 앞에서 기준 680명보다 36명 많은 716명이 위치해 있습니다. 혼잡도가 높아지고 있어 긴급 안전 관리 강화가 필요합니다. 추가 인원 유입 가능성이 높습니다.","군중 밀집 및 체류 감지"
"""10:33 시민회관 출입구 감지 인원 82명, 기준 인원 100명""","10:33 시민회관 출입구에서 기준 100명 범위 내에서 82명이 머물고 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다. 향후에도 원활한 운영이 가능할 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""문화회관 입구에 10:57 현재 52명이 있으며, 기준값 미설정입니다.""","문화회관 입구에서 10:57 현재 기준 미설정 상태에서 52명이 대기 중입니다. 상황 변화를 계속 모니터링하겠습니다.","군중 밀집 및 체류 감지"
"""11:38 아울렛 감지 인원 91명, 기준 인원 68명""","11:38 아울렛에서 기준 68명을 23명 초과한 91명이 감지되었습니다. 추가 인원 유입이 예상되어 대기 공간 확장이 필요합니다. 인원 집중 현상이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""의료센터통로에 19:11 현재 59명이 집계되고 있으며, 기준값은 54명으로 설정되어 있습니다.""","의료센터통로에서 19:11 현재 기준 54명보다 5명 많은 59명이 대기하고 있습니다. 현장 관리 강화가 요구되어 지속적인 현황 관찰이 필요합니다. 인원 집중 현상이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""박물관의 전시실에 오전 7시 30분 현재 77명이 집계되고 있으며, 기준값은 83명으로 설정되어 있습니다.""","박물관의 전시실에서 오전 7시 30분 현재 기준 83명 범위 내에서 77명이 있습니다. 적절한 인원 수준으로 원활한 운영이 가능합니다 시간대별 인원 변화를 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""항만터미널에 17:33 현재 57명이 있으며, 운영 기준은 77명입니다.""","항만터미널에서 17:33 현재 기준 77명 범위 내에서 57명이 머물고 있습니다. 적절한 인원 수준으로 원활한 운영이 가능합니다 원활한 운영이 지속될 것으로 보입니다.","군중 밀집 및 체류 감지"
"""16:42 워터파크 입구 19명 파악, 기준 25명""","16:42 워터파크 입구에서 기준 25명 범위 내에서 19명이 있습니다. 여유있는 상황이 지속되고 있어 현재 운영 상태는 양호합니다 향후에도 원활한 운영이 가능할 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""월드컵경기장에 17:31 현재 90명이 있으며, 운영 기준은 85명입니다.""","월드컵경기장에서 17:31 현재 기준 85명보다 5명 많은 90명이 분포해 있습니다. 현장 상황 지속 모니터링이 필요합니다.","군중 밀집 및 체류 감지"
"""13:51 항만터미널 감지 인원 45명, 기준 인원 51명""","13:51 항만터미널에서 기준 51명 범위 내에서 45명이 집계되었습니다. 여유있는 상황이 지속되고 있어 현재 운영 상태는 양호합니다 향후 정상 범위 내에서 운영될 것으로 보입니다.","군중 밀집 및 체류 감지"
"""월드컵경기장 로비에서 10:50 현재 52명의 사람들이 모여있으며, 적정 기준치는 62명입니다.""","월드컵경기장 로비에서 10:50 현재 기준 62명 범위 내에서 52명이 대기하고 있습니다. 적절한 인원 수준으로 원활한 운영이 가능합니다. 시간대별 인원 변화를 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""워터파크에 19:03 현재 498명이 집계되고 있으며, 기준값은 576명으로 설정되어 있습니다.""","워터파크에서 19:03 현재 기준 576명 범위 내에서 498명이 확인되었습니다. 적절한 인원 수준으로 원활한 운영이 가능합니다. 시간대별 인원 변화를 지속 관찰하겠습니다.","군중 밀집 및 체류 감지"
"""기차역에서 저녁 8시 14분 현재 229명의 사람들이 모여있으며, 적정 기준치는 329명입니다.""","기차역에서 저녁 8시 14분 현재 기준 329명보다 100명 적은 229명이 밀집되어 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다 향후에도 원활한 운영이 가능할 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""18:31 복합문화센터 출입구 434명 파악, 기준 346명""","18:31 복합문화센터 출입구에서 기준 346명을 88명 초과한 434명이 감지되었습니다. 현장 관리 강화가 요구되어 안전 확보를 위한 긴급 대응이 필요합니다. 더 많은 인원 유입이 예상됩니다.","군중 밀집 및 체류 감지"
"""22:39 종합병원 입구 감지 인원 58명, 기준 인원 35명""","22:39 종합병원 입구에서 기준 35명을 크게 초과한 58명이 대기 중입니다. 인원 분산 안내가 필요합니다.","군중 밀집 및 체류 감지"
"""07:41 백화점 25명 파악, 기준 27명""","07:41 백화점에서 기준 27명 범위 내에서 25명이 모여있습니다. 현재 인원 분포는 적정 수준으로 양호합니다 현재 상태가 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""오후 2시 37분 관공서의 계단 41명 계측, 기준 인원 31명""","오후 2시 37분 관공서의 계단에서 기준 31명을 10명 초과한 41명이 감지되었습니다. 대기열 정리가 필요합니다.","군중 밀집 및 체류 감지"
"""18:04 의료센터 대기실 52명 파악, 기준 46명""","18:04 의료센터 대기실에서 기준 46명보다 6명 많은 52명이 있습니다. 혼잡도가 높아지고 있어 현장 상황 지속 모니터링이 필요합니다. 추가 인원 증가가 우려됩니다.","군중 밀집 및 체류 감지"
"""지하철역의 계단에 14:30 현재 7명이 있으며, 기준값 미설정입니다.""","지하철역의 계단에서 14:30 현재 기준 미설정 상태에서 7명이 있습니다. 현장 인원 변화를 추적하겠습니다.","군중 밀집 및 체류 감지"
"""공연장 출입구에 08:34 현재 25명이 있으며, 운영 기준은 29명입니다.""","공연장 출입구에서 08:34 현재 기준 29명 범위 내에서 25명이 있습니다. 적정 수준에서 운영되고 있어 현재 상황은 양호합니다. 균형 잡힌 인원 분포가 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""종합병원 통로에 6:35 현재 21명이 집계되고 있으며, 기준값은 20명으로 설정되어 있습니다.""","종합병원 통로에서 6:35 현재 기준 20명보다 1명 많은 21명이 대기 중입니다. 안전 관리가 필요한 상황이며 지속적인 현황 관찰이 필요합니다. 지속적인 관리가 필요합니다.","군중 밀집 및 체류 감지"
"""오전 6시 53분 복합문화센터 대기실 11명 파악, 기준 8명""","오전 6시 53분 복합문화센터 대기실에서 기준 8명보다 3명 많은 11명이 체류하고 있습니다. 안내 인력 배치가 필요합니다.","군중 밀집 및 체류 감지"
"""버스터미널 하차장에 06:51 현재 27명이 있으며, 운영 기준은 35명입니다.""","버스터미널 하차장에서 06:51 현재 기준 35명 범위 내에서 27명이 분포해 있습니다. 적정 수준에서 운영되고 있어 현재 상황은 양호합니다. 향후에도 원활한 운영이 가능할 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""구청의 광장에서 저녁 8시 37분 현재 22명의 사람들이 모여있으며, 적정 기준치는 29명입니다.""","구청의 광장에서 저녁 8시 37분 현재 기준 29명 범위 내에서 22명이 집계되었습니다. 적정 수준에서 운영되고 있어 현재 상황은 양호합니다. 현재 운영 상태가 유지될 것으로 보입니다.","군중 밀집 및 체류 감지"
"""19:33 병원 앞 감지 인원 493명, 기준 인원 541명""","19:33 병원 앞에서 기준 541명 범위 내에서 493명이 밀집되어 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다 균형 잡힌 인원 분포가 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""전통시장에서 21:52 현재 42명의 사람들이 모여있으며, 적정 기준치는 30명입니다.""","전통시장에서 21:52 현재 기준 30명을 12명 초과한 42명이 분포해 있습니다. 인원 밀집도가 상승하고 있어 추가 안내 서비스가 필요합니다. 인원 집중 현상이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""7:28 복합문화센터 출입구에서 14명 밀집, 기준 수용인원 12명""","7:28 복합문화센터 출입구에서 기준 12명보다 2명 많은 14명이 분포해 있습니다. 지속적인 현황 관찰이 필요합니다.","군중 밀집 및 체류 감지"
"""9:00 문화회관 중앙 26명 파악, 기준 21명""","9:00 문화회관 중앙에서 기준 21명보다 5명 많은 26명이 분포해 있습니다. 상황 변화 추이 관찰이 필요합니다.","군중 밀집 및 체류 감지"
"""오후 12시 53분 종합병원 50명 계측, 기준 인원 55명""","오후 12시 53분 종합병원에서 기준 55명 범위 내에서 50명이 있습니다. 여유있는 상황이 지속되고 있어 현재 운영 상태는 양호합니다 양호한 상황이 지속될 것으로 예상됩니다.","군중 밀집 및 체류 감지"
"""오전 7시 45분 박물관 96명 계측, 기준 인원 120명""","오전 7시 45분 박물관에서 기준 120명 범위 내에서 96명이 분포해 있습니다. 균형 잡힌 인원 분포로 원활한 운영이 가능합니다. 현재 운영 상태가 유지될 것으로 보입니다.","군중 밀집 및 체류 감지"
"""오전 10시 5분 체육관 84명 파악, 기준 75명""","오전 10시 5분 체육관에서 기준 75명보다 9명 많은 84명이 대기하고 있습니다. 실시간 상황 확인을 유지하겠습니다.","군중 밀집 및 체류 감지"
