Input,Output,Domain
"직원 1명이 주차타워 5층에서 새벽 2시 30분부터 1시간 15분간 벽에 기대어 서 있는 상태로 감지됩니다, 기준 45분","기준 45분을 30분 초과하여 장시간 정지 상황입니다. 주차타워 5층에서 새벽 2시 30분부터 직원 1명이 1시간 15분간 벽에 기대어 서 있으니 보안팀의 즉각적인 안전 확인과 근무 상황 점검이 필요합니다.",쓰러짐 및 장기 정지 감지
"승객 4명 기차역 대합실 중앙에서 33분간 바닥에 앉아 있음 07:20, 기준 25분","기차역 대합실 중앙에서 07시 20분부터 승객 4명이 33분간 바닥에 앉아 있습니다. 기준 25분을 8분 초과한 집단 장기 정지로 역무원의 승차 안내 확인과 대기실 질서 유지가 필요합니다.",쓰러짐 및 장기 정지 감지
"10:45 펜션 로비 소파에서 투숙객 2명 19분간 누워 있는 자세, 기준 없음","펜션 로비 소파에서 10시 45분부터 투숙객 2명이 19분간 누워 있는 자세를 유지하고 있습니다. 기준은 없으나 체크아웃 시간 전 휴식으로 보이며 프런트 직원의 간단한 확인만 필요합니다.",쓰러짐 및 장기 정지 감지
"고객 1명이 세차장 대기구역에서 14시 10분부터 52분간 플라스틱 의자에 앉아 있는 상태입니다, 임계값 40분","임계값 40분을 12분 초과한 장기 대기 상황입니다. 세차장 대기구역에서 14시 10분부터 고객 1명이 52분간 플라스틱 의자에 앉아 있으니 세차장 직원의 작업 진행 상황 안내가 필요합니다.",쓰러짐 및 장기 정지 감지
"미동 없음 13분간 환자 3명이 한의원 침실에서 16:55, 기준 10분","한의원 침실에서 16시 55분부터 환자 3명이 13분간 미동 없는 상태입니다. 기준 10분을 3분 초과한 상황으로 한의사의 치료 진행 확인과 환자 상태 점검이 필요합니다.",쓰러짐 및 장기 정지 감지
"관람객 2명 수족관 터널 구간에서 바닥에 앉은 채 28분간 18:40부터, 기준 20분","수족관 터널 구간에서 18시 40분부터 관람객 2명이 28분간 바닥에 앉은 채로 있습니다. 기준 20분을 8분 초과한 상황으로 수족관 안내원의 관람 동선 안내와 안전 확인이 권고됩니다.",쓰러짐 및 장기 정지 감지
"08:35 직원 5명 물류창고 입구에서 쪼그려 앉아 있음 11분간, 기준 미설정","물류창고 입구에서 08시 35분부터 직원 5명이 11분간 쪼그려 앉아 있습니다. 기준 미설정이며 작업 전 집합으로 보이나 창고 관리자의 업무 진행 상황 파악을 권고합니다.",쓰러짐 및 장기 정지 감지
"시민 1명이 공중화장실 앞 벤치에서 오후 3시 25분부터 6분간 똑바로 앉아 있는 상태로 관찰됩니다, 기준 15분","공중화장실 앞 벤치에서 오후 3시 25분부터 시민 1명이 6분간 똑바로 앉아 있습니다. 기준 15분 이내의 정상 대기 상황으로 특별한 조치는 불필요하며 일반적인 관찰만 유지하면 됩니다.",쓰러짐 및 장기 정지 감지
"작업자 2명 조선소 드라이독 구역에서 쓰러진 상태로 37분간 11:15, 기준 5분","조선소 드라이독 구역에서 11시 15분부터 작업자 2명이 37분간 쓰러진 상태로 있습니다. 기준 5분을 32분 초과한 심각한 산업재해 상황으로 즉시 119 신고 시급합니다.",쓰러짐 및 장기 정지 감지
"21:50 고객 3명 노래방 복도에서 15분간 서서 대기 중, 허용치 12분","노래방 복도에서 21시 50분부터 고객 3명이 15분간 서서 대기하고 있습니다. 허용치 12분을 3분 초과한 상황으로 노래방 직원의 룸 배정 안내와 대기 시간 단축이 필요합니다.",쓰러짐 및 장기 정지 감지
"아동 4명이 키즈카페 볼풀장에서 새벽 12시 40분부터 25분간 모여 앉아 있는 상태입니다, 기준 없음","키즈카페 볼풀장에서 새벽 12시 40분부터 아동 4명이 25분간 모여 앉아 있습니다. 기준은 없으나 심야 시간대 아동 활동이니 보호자 확인과 안전 관리가 즉시 필요합니다.",쓰러짐 및 장기 정지 감지
"승무원 1명 공항 탑승구 C12에서 44분간 의자에 기대어 앉아 있음 13:30, 기준 30분","공항 탑승구 C12에서 13시 30분부터 승무원 1명이 44분간 의자에 기대어 앉아 있습니다. 기준 30분을 14분 초과한 상황으로 근무 스케줄 확인이 필요합니다.",쓰러짐 및 장기 정지 감지
"15:05 시민 2명 버스터미널 매표소 앞에서 바닥에 누워 있는 모습 1시간 3분간, 기준 없음","버스터미널 매표소 앞에서 15시 5분부터 시민 2명이 1시간 3분간 바닥에 누워 있습니다. 기준은 없으나 장시간 누워있는 상태로 안전 확인과 필요시 의료진 연락이 권고됩니다.",쓰러짐 및 장기 정지 감지
"고객 1명이 이발소 대기 의자에서 17시 20분부터 22분간 엎드려 있는 상태로 확인됩니다, 임계값 18분","임계값 18분을 4분 초과하여 이발소 대기 의자에서 17시 20분부터 고객 1명이 22분간 엎드려 있습니다. 대기 중 휴식으로 보이나 이발사의 서비스 진행 안내와 고객 상태 확인이 필요합니다.",쓰러짐 및 장기 정지 감지
"환자 5명 재활병원 물리치료실에서 운동매트 위에 누워 있음 9분간 09:40, 기준 12분","재활병원 물리치료실에서 09시 40분부터 환자 5명이 9분간 운동매트 위에 누워 있습니다. 기준 12분 이내의 정상 치료 과정으로 물리치료사의 지속적인 치료 진행만 유지하면 됩니다.",쓰러짐 및 장기 정지 감지
"직원 3명이 주유소 편의점 내부에서 오전 6시 10분부터 16분간 바닥에 앉아 있는 상태입니다, 기준 미설정","주유소 편의점 내부에서 오전 6시 10분부터 직원 3명이 16분간 바닥에 앉아 있습니다. 기준 미설정이며 개점 전 준비 작업으로 보이나 매니저의 업무 상황 점검을 권고합니다.",쓰러짐 및 장기 정지 감지
"20:25 관객 1명 영화관 로비 소파에서 1시간 20분간 옆으로 누워 있음, 기준 1시간","영화관 로비 소파에서 20시 25분부터 관객 1명이 1시간 20분간 옆으로 누워 있습니다. 기준 1시간을 20분 초과한 장기 체류로 영화관 직원의 상영 안내와 좌석 이용 권유가 필요합니다.",쓰러짐 및 장기 정지 감지
"시민 6명 지하보도 중간 지점에서 원형으로 앉아 있는 자세 48분간 22:15부터, 허용 기준 없음","지하보도 중간 지점에서 22시 15분부터 시민 6명이 48분간 원형으로 앉아 있습니다. 허용 기준은 없으나 야간 집단 체류로 지하보도 관리소의 상황 파악과 보행로 확보를 권고합니다.",쓰러짐 및 장기 정지 감지
"근로자 1명이 제철소 용광로 3번 앞에서 새벽 4시 45분부터 29분간 쓰러진 채로 발견됨, 기준 3분","기준 3분을 26분 넘어선 극도위험 상황입니다. 제철소 용광로 3번 앞에서 새벽 4시 45분부터 근로자 1명이 29분간 쓰러진 채로 발견되어 즉시 119 신고가 시급합니다.",쓰러짐 및 장기 정지 감지
"콘서트홀 VIP석 3층 B구역에서 관객 2명이 오후 8시 30분부터 44분간 의자에 기대어 앉아 있음, 공연관람시간 35분","공연관람시간 35분을 9분 초과하여 44분간 관람 중입니다. 콘서트홀 VIP석 3층 B구역에서 오후 8시 30분부터 관객 2명이 장시간 의자에 기대어 앉아 있으나 정상 공연관람으로 홀 직원 일반 서비스만 제공하세요.",쓰러짐 및 장기 정지 감지
"시민 3명 지하철 9호선 환승통로 서편 계단에서 17분간 바닥에 앉아 있음 12:40, 기준 없음","12시 40분부터 17분간 바닥에 앉은 상태가 지속되고 있습니다. 지하철 9호선 환승통로 서편 계단에서 시민 3명이 기준 없이 장기체류하니 역무원 안전확인과 승차안내 해주세요.",쓰러짐 및 장기 정지 감지
