Input,Output,Domain
"점검원 2명 03:18 조선소 안전화 안전장비 빠뜨리고 절단 작업, 기준: 안전화, 마스크","조선소에서 점검원 2명의 안전화 안전장비를 빠뜨리고 절단 작업이 03:18에 탐지되었습니다. 안전화와 마스크 기준 중 안전화 착용 없이 절단 도구 낙하 시 발 부상 우려가 있습니다. 안전화 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"용접공 2명 04:36 공장 헬멧 착용 누락 포장 작업, 기준: 안전화, 헬멧","용접공 2명이 공장에서 헬멧 착용을 누락하고 포장 작업을 하는 것으로 분석됩니다. 안전화와 헬멧 기준 중 헬멧 소홀히 하여 포장재 충돌 시 머리 부상 우려가 큽니다. 헬멧 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"기준: 보안경, 마스크, 현장 작업자 2명 05:49 건설현장 안전복 착용 누락 해체","현장 작업자 2명의 안전복 착용 누락 해체 작업이 건설현장에서 관찰되었습니다. 보안경과 마스크 기준은 준수하고 있으나 안전복 미착용으로 해체 부재 접촉에 의한 신체 손상 가능성이 존재합니다. 안전복 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"현장 작업자 2명 06:21 조선소 보안경 빼고 타일 작업, 기준: 마스크, 보안경","현장 작업자 2명의 보안경을 빼고 타일 작업이 조선소에서 확인됩니다. 마스크와 보안경 기준 중 보안경 착용 소홀히 하여 타일 가공 파편에 의한 시력 손상 위험이 매우 높습니다. 보안경 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"설치원 2명 오전 7시 44분 발전소 마스크 제대로 착용하지 않고 청소, 기준: 마스크, 장갑","설치원 2명이 발전소에서 마스크를 제대로 착용하지 않고 청소 작업을 진행했습니다. 마스크와 장갑 기준 중 마스크 소홀히 하여 청소 화학물질 흡입 위험이 발생할 수 있습니다. 마스크 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"기준: 장갑, 보안경, 화학 작업자 2명 08:08 화학공장 헬멧 착용하지 않은 상태로 검사","화학 작업자 2명의 헬멧 착용하지 않은 검사 작업이 화학공장에서 08:08에 탐지되었습니다. 장갑과 보안경 기준은 준수하고 있으나 헬멧 미착용으로 검사 장비 충돌 시 머리 부상 우려가 있습니다. 헬멧 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"정비원 2명 09:52 조선소 마스크 없이 조립 작업, 기준: 안전복, 마스크","정비원 2명이 조선소에서 마스크 없이 조립 작업을 하는 것으로 분석됩니다. 안전복과 마스크 기준 중 마스크 소홀히 하여 조립 과정 중 유해 가스 흡입 우려가 큽니다. 마스크 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"기능공 2명 10:26 발전소 장갑 미착용 해체 작업, 기준: 안전복, 장갑","기능공 2명의 장갑 미착용 해체 작업이 발전소에서 관찰되었습니다. 안전복과 장갑 기준 중 장갑 규정을 어겨 해체 부품 접촉에 의한 손상 가능성이 존재합니다. 장갑 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"작업자 2명 11:39 건설현장 보안경 미착용 건설 작업, 기준: 안전복, 보안경","작업자 2명의 보안경 미착용 건설 작업이 건설현장에서 확인됩니다. 안전복과 보안경 기준 중 보안경 착용 소홀히 하여 건설 자재 비산에 의한 시력 손상 위험이 매우 높습니다. 보안경 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"기술자 2명 낮 12시 4분 공장 안전화 빼고 포장 작업, 기준: 안전복, 안전화","기술자 2명이 공장에서 안전화를 빼고 포장 작업을 진행했습니다. 안전복과 안전화 기준 중 안전화 소홀히 하여 포장 자재 낙하 시 발 부상 위험이 발생할 수 있습니다. 안전화 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"기준: 헬멧, 장갑, 조립공 3명 13:31 정비소 마스크 착용 없이 보수","13:31에 정비소에서 조립공 3명의 마스크 착용 없는 보수 작업이 탐지되었습니다. 헬멧과 장갑 기준은 준수하고 있으나 마스크 미착용으로 보수 과정 중 분진 흡입 우려가 있습니다. 마스크 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"철근공 3명 14:57 공장 보안경 착용 위반 철근 작업, 기준: 장갑, 보안경","공장에서 14:57에 철근공 3명이 보안경 착용 위반 철근 작업을 하는 것으로 분석됩니다. 장갑과 보안경 기준 중 보안경 소홀히 하여 철근 가공 불꽃에 의한 시력 손상 우려가 큽니다. 보안경 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"작업자 3명 15:13 화학공장 안전화 장비 미비로 도장 작업, 기준: 안전화, 마스크","안전장비 기준 위반이 15:13에 화학공장에서 발생했습니다. 작업자 3명이 안전화 장비 미비로 도장 작업을 하고 있으며, 안전화와 마스크 기준 중 안전화 규정을 어겨 도료 낙하 시 족부 화상 가능성이 존재합니다. 안전화 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"화학 작업자 3명 16:45 화학공장 헬멧 착용 없이 정비 작업, 기준: 장갑, 헬멧","화학공장에서 16:45에 화학 작업자 3명의 헬멧 착용 없는 정비 작업이 확인됩니다. 장갑과 헬멧 기준 중 헬멧 착용 소홀히 하여 정비 도구 충돌 시 머리 부상 위험이 매우 높습니다. 헬멧 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"청소원 3명 17:28 공장 안전복 빼고 철근 작업, 기준: 마스크, 안전복","17:28에 공장에서 청소원 3명이 안전복을 빼고 철근 작업을 진행했습니다. 마스크와 안전복 기준 중 안전복 소홀히 하여 철근 접촉에 의한 신체 손상 위험이 발생할 수 있습니다. 안전복 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"작업자 3명 18:02 건설현장 마스크 제대로 착용하지 않고 보수, 기준: 헬멧, 마스크","건설현장에서 18:02에 작업자 3명의 마스크를 제대로 착용하지 않은 보수 작업이 탐지되었습니다. 헬멧과 마스크 기준 중 마스크 착용 없이 보수 과정 중 분진 흡입 우려가 있습니다. 마스크 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"용접공 3명 저녁 7시 55분 공장 안전복 장비 없이 청소, 기준: 보안경, 안전복","심각한 안전장비 위반이 저녁 7시 55분에 공장에서 발견되었습니다. 용접공 3명이 안전복 장비 없이 청소 작업을 하고 있으며, 보안경과 안전복 기준 중 안전복 소홀히 하여 청소 화학물질 접촉에 의한 화상 우려가 큽니다. 안전복 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"정비원 3명 건설현장 20:19 장갑 제대로 착용하지 않고 제조, 기준: 장갑, 헬멧","건설현장에서 20:19에 정비원 3명의 장갑을 제대로 착용하지 않은 제조 작업이 관찰되었습니다. 장갑과 헬멧 기준 중 장갑 규정을 어겨 제조 부품 접촉에 의한 손상 가능성이 존재합니다. 장갑 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"배관공 3명 21:33 건설현장 마스크 착용 누락 배관 작업, 기준: 안전화, 마스크","21:33에 건설현장에서 배관공 3명의 마스크 착용 누락 배관 작업이 확인됩니다. 안전화와 마스크 기준 중 마스크 착용 소홀히 하여 배관 과정 중 유해 가스 흡입 위험이 매우 높습니다. 마스크 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"점검원 3명 22:48 화학공장 보안경 미착용 운반 작업, 기준: 안전화, 보안경","22:48에 화학공장에서 점검원 3명이 보안경 미착용 운반 작업을 진행했습니다. 안전화와 보안경 기준 중 보안경 소홀히 하여 운반 자재 비산에 의한 시력 손상 위험이 발생할 수 있습니다. 보안경 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"포장공 3명 23:01 화학공장 안전화 제대로 착용하지 않고 건설, 기준: 헬멧, 안전화","화학공장에서 23:01에 포장공 3명의 안전화를 제대로 착용하지 않은 건설 작업이 탐지되었습니다. 헬멧과 안전화 기준 중 안전화 착용 없이 건설 자재 낙하 시 발 부상 우려가 있습니다. 안전화 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"근로자 3명 새벽 12시 24분 건설현장 마스크 벗은 채로 정비, 기준: 헬멧, 마스크","기준 위반 상황이 새벽 12시 24분에 건설현장에서 감지되었습니다. 근로자 3명이 마스크를 벗은 채로 정비 작업을 하고 있으며, 헬멧과 마스크 기준 중 마스크 소홀히 하여 정비 과정 중 분진 흡입 우려가 큽니다. 마스크 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"작업자 3명 01:46 화학공장 보안경 장비 미비로 절단 작업, 기준: 헬멧, 보안경","작업자 3명의 보안경 장비 미비 절단 작업이 화학공장에서 관찰되었습니다. 헬멧과 보안경 기준 중 보안경 규정을 어겨 절단 불꽃에 의한 시력 손상 가능성이 존재합니다. 보안경 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"전기 기사 3명 02:11 발전소 안전복 착용 위반 절단 작업, 기준: 안전화, 안전복","전기 기사 3명의 안전복 착용 위반 절단 작업이 발전소에서 확인됩니다. 안전화와 안전복 기준 중 안전복 착용 소홀히 하여 전기 충격 시 신체 손상 위험이 매우 높습니다. 안전복 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"기준: 마스크, 보안경, 엔지니어 3명 03:37 건설현장 안전화 착용 누락 정비","엔지니어 3명이 건설현장에서 안전화 착용을 누락하고 정비 작업을 진행했습니다. 마스크와 보안경 기준은 준수하고 있으나 안전화 미착용으로 정비 도구 낙하 시 발 부상 위험이 발생할 수 있습니다. 안전화 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
"작업자 3명 04:59 건설현장 보안경 착용 없이 청소 작업, 기준: 안전복, 보안경","작업자 3명의 보안경 착용 없는 청소 작업이 건설현장에서 04:59에 탐지되었습니다. 안전복과 보안경 기준 중 보안경 착용 없이 청소 화학물질 비산에 의한 시력 손상 우려가 있습니다. 보안경 착용 조치를 신속히 진행해 주세요.","작업자 안전장비 미착용 감지"
"기준: 안전복, 장갑, 작업자 3명 05:22 발전소 헬멧 착용 누락 관리","작업자 3명이 발전소에서 헬멧 착용을 누락하고 관리 작업을 하는 것으로 분석됩니다. 안전복과 장갑 기준은 준수하고 있으나 헬멧 미착용으로 관리 장비 충돌 시 두부 외상 우려가 큽니다. 헬멧 착용 지도를 실시하겠습니다.","작업자 안전장비 미착용 감지"
"도장공 3명 06:43 조선소 안전복 장비 없이 목공 작업, 기준: 장갑, 안전복","도장공 3명의 안전복 장비 없는 목공 작업이 조선소에서 관찰되었습니다. 장갑과 안전복 기준 중 안전복 규정을 어겨 목재 가공 중 화상 가능성이 존재합니다. 안전복 착용을 즉시 조치하겠습니다.","작업자 안전장비 미착용 감지"
"설치원 3명 07:16 제조공장 헬멧 없이 제조 작업, 기준: 헬멧, 보안경","설치원 3명의 헬멧 없는 제조 작업이 제조공장에서 확인됩니다. 헬멧과 보안경 기준 중 헬멧 착용 소홀히 하여 제조 장비 충돌 시 머리 부상 위험이 매우 높습니다. 헬멧 착용 상태 점검이 요구됩니다.","작업자 안전장비 미착용 감지"
"검사원 3명 08:54 건설현장 안전화 벗은 채로 정비 작업, 기준: 장갑, 안전화","검사원 3명이 건설현장에서 안전화를 벗은 채로 정비 작업을 진행했습니다. 장갑과 안전화 기준 중 안전화 소홀히 하여 정비 도구 낙하 시 발 부상 위험이 발생할 수 있습니다. 안전화 착용 완료 후 작업 재개가 필요합니다.","작업자 안전장비 미착용 감지"
