Input,Output,Domain
"기준: 5초, 오전 5시 45분 카페 앞에서 승객 1명이 군집 10초","오전 5시 45분에 카페 앞에서 승객 1명이 10초 군집 확인되었습니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 기준 5초를 5초 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"일정 방향 정렬이 11:00에 매점 앞에서 감지되어 1.1m 유지되었습니다, 기준: 1m","매점 앞에서 11:00에 방문자 1명이 1.1m 일정 방향 정렬 포착되었습니다. 기준 1.0m를 0.1m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"23:45 B구역에서 환자 1명이 흐트러짐 2.2m, 기준 미설정","23:45에 B구역에서 환자 1명이 2.2m 흐트러짐 관측되었습니다. 기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"O구역에서 오후 8시 45분에 방문자 1명이 일정 방향 정렬 2.9m, 기준 미설정","오후 8시 45분에 A구역에서 방문자 1명이 2.9m 일정 방향 정렬 발견되었습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오.",줄 서기 및 대기열 정렬 상태 감지
"승객 1명이 저녁 3시 15분에 버스 정류장 앞에서 일정 방향 정렬 1.8m, 기준: 1.5m","승객 1명이 저녁 3시 15분에 버스 정류장 앞에서 1.8m 일정 방향 정렬 감지되었습니다. 기준 1.5m를 0.3m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
"기준: 10초, 오전 5시 0분 공연장 입구에서 환자 1명이 밀집 5초","환자 1명이 오전 5시 0분에 공연장 입구에서 5초 밀집 확인되었습니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"병렬 정렬으로 저녁 2시 30분에 버스 정류장 앞에서 학생 1명이 8초간, 기준: 10초","버스 정류장 앞에서 저녁 2시 30분에 학생 1명이 8초간 병렬 정렬 포착되었습니다. 측정된 정렬 상태가 기준치를 초과한 원인 분석이 필요합니다. 측정값이 기준 10초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"오후 6시 0분에 방문자 1명이 병렬 정렬하며 1.3m 유지했습니다, 기준 미설정","방문자 1명이 오후 6시 0분에 매점 앞에서 1.3m 병렬 정렬 관측되었습니다. 행동 패턴이 지속적으로 발생한 것으로 확인됩니다. 기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"버스 정류장 앞에서 03:30에 고객 1명이 군집 후 1.5m 이동했습니다, 기준 없음","버스 정류장 앞에서 03:30에 고객 1명이 1.5m 군집 발견되었습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오.",줄 서기 및 대기열 정렬 상태 감지
"기준: 2m, 10:00에 방문자 1명이 병렬 정렬 후 0.9m 유지했습니다","방문자 1명이 10:00에 출구에서 0.9m 병렬 정렬 감지되었습니다. 측정값이 기준 2.0m에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"B구역에서 11:00에 환자 1명이 흐트러짐 후 10초 이동했습니다, 허용치 없음","B구역에서 11:00에 환자 1명이 10초 흐트러짐 확인되었습니다. 허용 기준이 미설정되어 즉각적 조치 대신 관찰만 실시하십시오.",줄 서기 및 대기열 정렬 상태 감지
"로비에서 저녁 6시 30분에 고객 1명이 병렬 정렬 5초간, 기준: 5초","고객 1명이 저녁 6시 30분에 로비에서 5초간 병렬 정렬 포착되었습니다. 측정값이 기준 5초에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"카페 앞에서 저녁 8시 45분에 환자 1명이 병렬 정렬 1.7m간, 기준: 2m","환자 1명이 저녁 8시 45분에 카페 앞에서 1.7m간 병렬 정렬 관측되었습니다. 측정값이 기준 2.0m에 부합하여 정상 정렬로 평가됩니다. 반복 시 점검을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"군집으로 저녁 7시 15분에 입구에서 승객 1명이 5초, 기준 없음","입구에서 저녁 7시 15분에 승객 1명이 5초 군집 발견되었습니다. 기준치가 설정되지 않은 구역이므로 모니터링만 진행하십시오. 지속 모니터링을 권장합니다.",줄 서기 및 대기열 정렬 상태 감지
"오전 4시 30분 공항 대기구역에서 환자 1명이 일정한 간격 유지 2.9m간, 기준: 1m","환자 1명이 오전 4시 30분에 공항 대기구역에서 2.9m간 일정한 간격 유지 감지되었습니다. 기준 1.0m를 1.9m 초과하여 정렬 이상으로 판단됩니다. 보안요원은 즉시 점검하세요.",줄 서기 및 대기열 정렬 상태 감지
